area,latitude,longitude,node_id,node_type,index_right,us_state
BPAT,46.466595999981365,-122.10928240441882,COWFALLS_2_G02GNODE,GEN,47.0,Washington
AVA,45.848253764144815,-119.6731,COYOTESP_5_GTGNODE,GEN,37.0,Oregon
AVA,45.8481731179081,-119.6730331558296,COYOTESP_5_STGNODE,GEN,37.0,Oregon
AVA,45.8481731179081,-119.6731668441704,COYOTESP_SSLNODE,LOAD,37.0,Oregon
PNM,36.240083,-106.423086,COYTEJCT_6_ABIQUIUHYDROGNODE,GEN,31.0,New Mexico
EPE,31.81346529165626,-106.17834444444443,COY_LNODE_10,LOAD,43.0,Texas
EPE,31.8133840208268,-106.1782892274422,COY_LNODE_11,LOAD,43.0,Texas
EPE,31.8133840208268,-106.1783996614467,COY_LNODE_DC,LOAD,43.0,Texas
APS,34.88455176046651,-110.37505493322918,CO_5_HSKF1GNODE,GEN,2.0,Arizona
APS,34.88455176046651,-110.37516506677082,CO_5_HSKF1_BESSGNODE,GEN,2.0,Arizona
SRP,34.57781899998772,-109.2788290805196,CO_5_UNIT1GNODE,GEN,2.0,Arizona
SRP,34.57781899998772,-109.2789389194804,CO_5_UNIT2GNODE,GEN,2.0,Arizona
BHBA,41.12385136606498,-104.7219440380111,CPGS_1_CT2GNODE,GEN,50.0,Wyoming
BHBA,41.12367063381051,-104.72194403834148,CPGS_1_PB1AGNODE,GEN,50.0,Wyoming
BHBA,41.12367063381051,-104.72218396165852,CPGS_1_PB1BGNODE,GEN,50.0,Wyoming
BHBA,41.12385136606498,-104.7221839619889,CPGS_1_PB1CGNODE,GEN,50.0,Wyoming
SRP,32.91773132290631,-111.50348121537726,CPGS_U10GNODE,GEN,2.0,Arizona
SRP,32.9177218551663,-111.50337515485806,CPGS_U11GNODE,GEN,2.0,Arizona
SRP,32.91768806554985,-111.50327638335804,CPGS_U12GNODE,GEN,2.0,Arizona
SRP,32.91763334531898,-111.50319196265596,CPGS_U1GNODE,GEN,2.0,Arizona
SRP,32.91756218269288,-111.50312723547184,CPGS_U2GNODE,GEN,2.0,Arizona
SRP,32.91747969590178,-111.50308575688474,CPGS_U3GNODE,GEN,2.0,Arizona
SRP,32.91739122702233,-111.5030693489374,CPGS_U4GNODE,GEN,2.0,Arizona
SRP,32.917302004227594,-111.5030782435884,CPGS_U5GNODE,GEN,2.0,Arizona
SRP,32.91721687410064,-111.50311128475433,CPGS_U6GNODE,GEN,2.0,Arizona
SRP,32.91714010159239,-111.50316616540891,CPGS_U7GNODE,GEN,2.0,Arizona
SRP,32.9170752325452,-111.50323968044744,CPGS_U8GNODE,GEN,2.0,Arizona
SRP,32.91702501208788,-111.50332798023048,CPGS_U9GNODE,GEN,2.0,Arizona
SRP,32.91699135135537,-111.50342681338232,CPG_5_UNIT13GNODE,GEN,2.0,Arizona
SRP,32.91697533469704,-111.50353175055496,CPG_5_UNIT14GNODE,GEN,2.0,Arizona
SRP,32.91697725963814,-111.50363838350852,CPG_5_UNIT15GNODE,GEN,2.0,Arizona
SRP,32.91699670224678,-111.50374249604911,CPG_5_UNIT16GNODE,GEN,2.0,Arizona
SRP,32.9170326011206,-111.50384020514636,CPG_5_UNIT17GNODE,GEN,2.0,Arizona
SRP,32.9170833538898,-111.50392807197431,CPG_5_UNIT18GNODE,GEN,2.0,Arizona
SRP,32.91714692087109,-111.50400318372596,CPG_5_UNIT19GNODE,GEN,2.0,Arizona
SRP,32.91722093126503,-111.5040632078834,CPG_5_UNIT20GNODE,GEN,2.0,Arizona
SRP,32.917302788037006,-111.50410642122718,CPG_5_UNIT21GNODE,GEN,2.0,Arizona
SRP,32.91738976833836,-111.5041317162708,CPG_5_UNIT22GNODE,GEN,2.0,Arizona
SRP,32.91747911699279,-111.50413858804724,CPG_5_UNIT23GNODE,GEN,2.0,Arizona
SRP,32.917568131187174,-111.50412710428049,CPG_5_UNIT24GNODE,GEN,2.0,Arizona
APS,33.581730781871244,-111.91994009588568,CPL_LNODE10A,LOAD,2.0,Arizona
APS,33.58165299995322,-111.91988619186851,CPL_LNODE12A,LOAD,2.0,Arizona
APS,33.58157521810533,-111.91994009598284,CPL_LNODE14A,LOAD,2.0,Arizona
APS,33.58157521810533,-111.92004790401715,CPL_LNODER2A,LOAD,2.0,Arizona
APS,33.58165299995322,-111.92010180813148,CPL_LNODER4A,LOAD,2.0,Arizona
APS,33.581730781871244,-111.92004790411433,CPL_LNODER6A,LOAD,2.0,Arizona
BANC,38.33835555555556,-121.124475,CPP_GNODEPL1,GEN,4.0,California
BANC,38.3383555554995,-121.12436011171378,CPP_GNODEPL2,GEN,4.0,California
BANC,38.33826544163048,-121.124475,CPP_GNODEPL3,GEN,4.0,California
BANC,38.3383555554995,-121.12458988828622,CPP_LNODESS1,LOAD,4.0,California
BANC,38.33844566948052,-121.124475,CPP_LNODESS2,LOAD,4.0,California
PSE,48.211944,-122.6925,CPV_LNODEXF1,LOAD,47.0,Washington
APS,34.86925621094054,-111.820717,CP_LNODE12A,LOAD,2.0,Arizona
APS,34.8691748945163,-111.82065977834846,CP_LNODER2A,LOAD,2.0,Arizona
APS,34.8691748945163,-111.82077422165152,CP_LNODER4A,LOAD,2.0,Arizona
APS,35.17576113207404,-111.65383773162242,CQ_LNODE12A,LOAD,2.0,Arizona
APS,35.17558086782599,-111.65383773186691,CQ_LNODE14A,LOAD,2.0,Arizona
APS,35.17558086782599,-111.65405826813308,CQ_LNODE20A,LOAD,2.0,Arizona
APS,35.17576113207404,-111.65405826837758,CQ_LNODE24A,LOAD,2.0,Arizona
BANC,37.64506,-120.60683,CRABTREE_LNODENK1,LOAD,4.0,California
AVA,46.2432,-116.4631,CRAIGMNT_1_1LNODE,LOAD,12.0,Idaho
NV,36.24367472538992,-115.117711,CRAIG_LNODE-1,LOAD,28.0,Nevada
NV,36.24359413729124,-115.11765331006244,CRAIG_LNODE-2,LOAD,28.0,Nevada
NV,36.24359413729124,-115.11776868993756,CRAIG_LNODE-3,LOAD,28.0,Nevada
NWMT,47.077927,-111.98106,CRAIG_NW_LNODEOAD,LOAD,26.0,Montana
TPWR,47.22652042736443,-122.43138684254588,CRANDALL_FDR1LNODE,LOAD,47.0,Washington
TPWR,47.226339572481294,-122.4313868430002,CRANDALL_FDR2LNODE,LOAD,47.0,Washington
TPWR,47.226339572481294,-122.4316531569998,CRANDALL_FDR3LNODE,LOAD,47.0,Washington
TPWR,47.22652042736443,-122.43165315745412,CRANDALL_FDR4LNODE,LOAD,47.0,Washington
BHBA,41.0940262279671,-104.957411,CRDL_1_WND1_1GNODE,GEN,50.0,Wyoming
BHBA,41.0939448859996,-104.95734868478046,CRDL_1_WND1_2AGNODE,GEN,50.0,Wyoming
BHBA,41.0939448859996,-104.95747331521954,CRDL_1_WND1_2BGNODE,GEN,50.0,Wyoming
SRP,33.24084469449165,-112.56945099061,CREOSOTE_7_CREU1GNODE,GEN,2.0,Arizona
SRP,33.24076406571107,-112.56939533248146,CREOSOTE_7_CREU2GNODE,GEN,2.0,Arizona
SRP,33.24076406571107,-112.56950664873854,CREOSOTE_7_CREU3GNODE,GEN,2.0,Arizona
TPWR,47.08289043534747,-122.40039719023882,CRESCENT_FDR1LNODE,LOAD,47.0,Washington
TPWR,47.08270956449904,-122.40039719068972,CRESCENT_FDR2LNODE,LOAD,47.0,Washington
TPWR,47.08270956449904,-122.40066280931028,CRESCENT_FDR3LNODE,LOAD,47.0,Washington
TPWR,47.08289043534747,-122.4006628097612,CRESCENT_FDR4LNODE,LOAD,47.0,Washington
BPAT,47.770999,-118.50578,CREST_BP_LNODEPAL,LOAD,47.0,Washington
PSE,48.3075,-122.596389,CRE_LNODEXF1,LOAD,47.0,Washington
SRP,33.266367,-111.616988,CRISMON_QCKS1GNODE,GEN,2.0,Arizona
APS,33.5804918882564,-112.107633,CRL_LNODE13A,LOAD,2.0,Arizona
APS,33.58041105585916,-112.1075769826949,CRL_LNODER1A,LOAD,2.0,Arizona
APS,33.58041105585916,-112.1076890173051,CRL_LNODER2A,LOAD,2.0,Arizona
PGE,45.523197,-123.048126,CRNL_LNODEWR1,LOAD,37.0,Oregon
APS,34.88462999995035,-110.3752201336465,CRNX_LNODEBESSAUX4,LOAD,2.0,Arizona
NV,40.66357299998468,-118.1832534067575,CROFOOT_LNODE61,LOAD,28.0,Nevada
TPWR,47.170270434935134,-122.44537697249947,CROFT_FDR1LNODE,LOAD,47.0,Washington
TPWR,47.17008956491096,-122.4453769729525,CROFT_FDR2LNODE,LOAD,47.0,Washington
TPWR,47.17008956491096,-122.4456430270475,CROFT_FDR3LNODE,LOAD,47.0,Washington
TPWR,47.170270434935134,-122.44564302750052,CROFT_FDR4LNODE,LOAD,47.0,Washington
BHBA,44.082778,-103.245556,CROSS_ST_LNODE691247,LOAD,41.0,South Dakota
TIDC,37.4627004272953,-120.740076630976,CROWLNDG_LNODEDR1,LOAD,4.0,California
TIDC,37.462786962981,-120.740080933369,CROWLNDG_LNODEDR3,LOAD,4.0,California
TIDC,37.462613876709,-120.740078364387,CROWLNDG_LNODEDR4,LOAD,4.0,California
TIDC,37.4625421344261,-120.740074305354,CROWLNDG_LNODEDR5,LOAD,4.0,California
TIDC,37.4627827502437,-120.740270351347,CROWLNDG_LNODEDR7,LOAD,4.0,California
EPE,31.81318375859685,-106.53862742296911,CRO_LNODE_10,LOAD,43.0,Texas
EPE,31.813105555511186,-106.53857429047264,CRO_LNODE_11,LOAD,43.0,Texas
EPE,31.813027352491986,-106.53862742305908,CRO_LNODE_12,LOAD,43.0,Texas
EPE,31.813027352491986,-106.53873368805203,CRO_LNODE_13,LOAD,43.0,Texas
EPE,31.813105555511186,-106.53878682063848,CRO_LNODE_14,LOAD,43.0,Texas
EPE,31.81318375859685,-106.538733688142,CRO_LNODE_15,LOAD,43.0,Texas
BANC,40.64683999998475,-122.62710042533163,CRR_7_UNIT1GNODE,GEN,4.0,California
BANC,40.64683999998475,-122.62721957466836,CRR_7_UNIT2GNODE,GEN,4.0,California
SCL,48.71577553065536,-121.1413943051812,CRSTN_SC_LNODE800,LOAD,47.0,Washington
SCL,48.71559646918541,-121.1413943056642,CRSTN_SC_LNODE801,LOAD,47.0,Washington
SCL,47.506449,-122.26718,CRSTN_SC_LNODE802,LOAD,47.0,Washington
SCL,47.50644899992237,-122.2670463072218,CRSTN_SC_LNODE803,LOAD,47.0,Washington
SCL,47.506358689485694,-122.26704630745182,CRSTN_SC_LNODE804,LOAD,47.0,Washington
SCL,47.50629483043447,-122.26714084240687,CRSTN_SC_LNODE805,LOAD,47.0,Washington
SCL,47.50627955873031,-122.26727260940255,CRSTN_SC_LNODE806,LOAD,47.0,Washington
SCL,47.506310837821886,-122.26739802690842,CRSTN_SC_LNODE807,LOAD,47.0,Washington
SCL,47.50637670284498,-122.2674894959706,CRSTN_SC_LNODE808,LOAD,47.0,Washington
SCL,47.50646205398496,-122.26753318960772,CRSTN_SC_LNODE809,LOAD,47.0,Washington
SCL,47.50655222955351,-122.26752588584075,CRSTN_SC_LNODE810,LOAD,47.0,Washington
SCL,47.50663483671857,-122.26747185665644,CRSTN_SC_LNODE811,LOAD,47.0,Washington
SCL,47.506700553774685,-122.2673801540889,CRSTN_SC_LNODE812,LOAD,47.0,Washington
SCL,47.50674330945767,-122.26726239268382,CRSTN_SC_LNODE813,LOAD,47.0,Washington
SCL,47.50676009055509,-122.26713102745936,CRSTN_SC_LNODE814,LOAD,47.0,Washington
NV,40.406011,-116.609318,CRSTVLY_LNODE44,LOAD,28.0,Nevada
APS,33.82870678450584,-111.9479382613046,CRS_LNODEFDR1,LOAD,2.0,Arizona
APS,34.5124140722063,-110.1315799398425,CRS_LNODEFDR4,LOAD,2.0,Arizona
APS,33.82874940937162,-111.94784279423943,CRS_LNODEFDR5,LOAD,2.0,Arizona
AVA,46.3721,-117.0902,CRTCHFLD_1_1LNODE,LOAD,47.0,Washington
NWMT,47.18458743354789,-109.27784393866727,CRTRS_PD_LNODEILG,LOAD,26.0,Montana
NWMT,47.18440656629804,-109.27784393912064,CRTRS_PD_LNODEINF,LOAD,26.0,Montana
NWMT,47.18440656629804,-109.27811006087936,CRTRS_PD_LNODEROY,LOAD,26.0,Montana
NWMT,47.18458743354789,-109.27811006133273,CRTRS_PD_LNODERTR,LOAD,26.0,Montana
PGE,45.693791451769975,-119.80812879802856,CRTY_5_GNODECTG,GEN,37.0,Oregon
PGE,45.693791451769975,-119.80838520197146,CRTY_5_GNODESTG,GEN,37.0,Oregon
PGE,45.69397054808658,-119.808385202382,CRTY_LNODEDSS,LOAD,37.0,Oregon
NWMT,46.006367,-112.510099,CRUSHER_LNODEOAD,LOAD,26.0,Montana
PSE,46.953439,-121.475264,CRYPSE_LNODERGS,LOAD,47.0,Washington
NWMT,46.120791,-111.447533,CR_CR_US_LNODEOAD,LOAD,26.0,Montana
BPAT,45.228813,-123.15982,CSCDL_BP_LNODEURN,GEN,37.0,Oregon
BHBA,41.147578771176526,-104.69335167974862,CSEBP_1_DDR1AGNODE,GEN,50.0,Wyoming
BHBA,41.14764466803236,-104.69343377341356,CSEBP_1_DDR1BGNODE,GEN,50.0,Wyoming
BHBA,41.14773006039373,-104.69347298846036,CSEBP_1_DDR1CGNODE,GEN,50.0,Wyoming
BANC,38.51077064237754,-121.475030555556,CSG_GNODEPL1,GEN,4.0,California
BANC,38.51068967879612,-121.47497081777372,CSG_GNODEPL2,GEN,4.0,California
BANC,38.51068967879612,-121.47509029333828,CSG_LNODESS,LOAD,4.0,California
BHBA,41.12896099993774,-104.9110160320586,CSNR_1_DDR1AGNODE,GEN,50.0,Wyoming
BHBA,41.1288706363634,-104.91101603222384,CSNR_1_DDR1BGNODE,GEN,50.0,Wyoming
PGE,45.847609763950345,-119.672557,CSP1_5_GNODECTG1,GEN,37.0,Oregon
PGE,45.84752911800538,-119.67249015684531,CSP1_5_GNODESTG1,GEN,37.0,Oregon
PGE,45.84752911800538,-119.67262384315468,CSP1_LNODEFN4,LOAD,37.0,Oregon
PGE,45.5589136333,-122.94150828,CSTB_1_UNIT1_BESSGNODE,GEN,37.0,Oregon
NWMT,45.871503,-106.77951,CSTLROCK_LNODEOAD,LOAD,26.0,Montana
BHBA,43.752822,-103.6378,CSTR_BC_LNODEBHEC,LOAD,41.0,South Dakota
APS,33.14469544719258,-112.67625304482442,CTL_7_HYD2_BESSGNODE,GEN,2.0,Arizona
APS,33.14463212386927,-112.67632867357696,CTL_7_HYD_BESSGNODE,GEN,2.0,Arizona
APS,33.02552953164648,-113.32808321478706,CTL_GNODEHY2,GEN,2.0,Arizona
APS,33.025350468262566,-113.328083215004,CTL_GNODEHYD,GEN,2.0,Arizona
APS,33.025350468262566,-113.328296784996,CTL_LNODE12A,LOAD,2.0,Arizona
APS,33.02552953164648,-113.32829678521294,CTL_LNODER4A,LOAD,2.0,Arizona
PSE,47.339167,-122.241667,CTRDIST_LNODEXF2,LOAD,47.0,Washington
WALC,33.25321259302594,-111.48181986398554,CTYMESA_LNODEEMO,LOAD,2.0,Arizona
WALC,33.25303340688221,-111.48181986420524,CTYMESA_LNODEIS,LOAD,2.0,Arizona
WALC,33.25303340688221,-111.48203413579476,CTYMESA_LNODESR,LOAD,2.0,Arizona
WALC,33.25321259302594,-111.48203413601446,CTYMESA_LNODEWD,LOAD,2.0,Arizona
APS,34.743473405896424,-112.0353549785312,CT_LNODE10A,LOAD,2.0,Arizona
APS,34.7432925940046,-112.035354978772,CT_LNODE14A,LOAD,2.0,Arizona
APS,34.7432925940046,-112.035575021228,CT_LNODE18A,LOAD,2.0,Arizona
APS,34.743473405896424,-112.0355750214688,CT_LNODE22A,LOAD,2.0,Arizona
PNM,35.321052,-106.393389,CUCHILLA_LNODEILLA,LOAD,31.0,New Mexico
PNM,33.15553899998852,-107.24031151393476,CUCHILLO_LNODEILLO,LOAD,31.0,New Mexico
SRP,33.465917,-111.778749,CULBR_SR_LNODELD1,LOAD,2.0,Arizona
PSE,47.285556,-121.925,CUM_LNODEXF1,LOAD,47.0,Washington
IPCO,41.96603023998423,-112.94426728161878,CURLEW_LNODEFMR,LOAD,44.0,Utah
IPCO,41.96603023998423,-112.94438791838122,CURLEW_LNODELEW,LOAD,44.0,Utah
NV,39.15854072491568,-119.768211,CURRYST_LNODE80,LOAD,28.0,Nevada
NV,39.15846013752678,-119.76815099614244,CURRYST_LNODE81,LOAD,28.0,Nevada
NV,39.15846013752678,-119.76827100385756,CURRYST_LNODE82,LOAD,28.0,Nevada
TPWR,47.42392999998054,-123.22129322358268,CUSHMAN1_7_G21GNODE,GEN,47.0,Washington
TPWR,47.42392999998054,-123.22142677641732,CUSHMAN1_7_G22GNODE,GEN,47.0,Washington
TPWR,47.36867,-123.15923,CUSHMAN2_7_G31GNODE,GEN,47.0,Washington
TPWR,47.36866999992256,-123.15909654877834,CUSHMAN2_7_G32GNODE,GEN,47.0,Washington
TPWR,47.368579616373424,-123.15923,CUSHMAN2_7_G33GNODE,GEN,47.0,Washington
TPWR,47.36866999992256,-123.15936345122164,CUSHMAN2_LNODESYNC2,LOAD,47.0,Washington
TPWR,47.368760383626565,-123.15923,CUSHMAN2_SYNCLNODE,LOAD,47.0,Washington
NWMT,46.291691,-109.035796,CUSHMN_P_LNODEOAD,LOAD,26.0,Montana
AVA,48.341801048321,-117.30239065418432,CUSICKPD_1_XF1LNODE,GEN,47.0,Washington
AVA,48.341801048321,-117.3025255126579,CUSICKPD_1_XF2LNODE,GEN,47.0,Washington
BHBA,43.76388899998299,-103.60327041706886,CUSTERBH_LNODE691247,LOAD,41.0,South Dakota
BHBA,43.76388899998299,-103.60339558293114,CUSTERBH_LNODE69249,LOAD,41.0,South Dakota
TPWR,47.1799304340398,-122.54978694961532,CUSTERTP_FDR1LNODE,LOAD,47.0,Washington
TPWR,47.17974956580628,-122.54978695006857,CUSTERTP_FDR2LNODE,LOAD,47.0,Washington
TPWR,47.17974956580628,-122.55005304993144,CUSTERTP_FDR3LNODE,LOAD,47.0,Washington
TPWR,47.1799304340398,-122.55005305038468,CUSTERTP_FDR4LNODE,LOAD,47.0,Washington
PSE,48.930243,-122.659017,CUS_LNODEXF1,LOAD,47.0,Washington
NWMT,48.62439899998021,-112.3142572724412,CUTBANK_LNODEOAD,LOAD,26.0,Montana
NWMT,48.62439899998021,-112.31439272755878,CUTBNK_P_LNODEOAD,LOAD,26.0,Montana
APS,34.5402512620105,-111.878348,CU_LNODE10A,LOAD,2.0,Arizona
APS,34.540169868981515,-111.87829095176404,CU_LNODER2A,LOAD,2.0,Arizona
APS,34.540169868981515,-111.87840504823596,CU_LNODER6A,LOAD,2.0,Arizona
SRP,38.56125102580034,-112.58030874950154,CVFRT_SR_LNODEAUX,LOAD,44.0,Utah
PGE,45.048313,-122.962561,CVNT_7_GNODE1,GEN,37.0,Oregon
PGE,45.04894,-122.969208,CVNT_LNODETLD,LOAD,37.0,Oregon
APS,34.75317624159224,-112.465811,CV_LNODE10A,LOAD,2.0,Arizona
APS,34.75309487919048,-112.46575382659007,CV_LNODE14A,LOAD,2.0,Arizona
APS,34.51250437225302,-110.13157394386582,CV_LNODEFDR4,LOAD,2.0,Arizona
APS,34.75309487919048,-112.46586817340992,CV_LNODER6A,LOAD,2.0,Arizona
PSE,47.694722,-122.197778,CWD_LNODEXF2,LOAD,47.0,Washington
APS,33.449398,-112.362741,CW_LNODE10A,LOAD,2.0,Arizona
APS,33.44939799995357,-112.36263348127945,CW_LNODE12A,LOAD,2.0,Arizona
APS,33.44930828924132,-112.36263348139065,CW_LNODE14A,LOAD,2.0,Arizona
APS,33.44924485423078,-112.36270950855146,CW_LNODE18A,LOAD,2.0,Arizona
APS,33.449229683953554,-112.36281547864743,CW_LNODE20A,LOAD,2.0,Arizona
APS,33.44926075539715,-112.3629163422972,CW_LNODE21A,LOAD,2.0,Arizona
APS,33.44932618311359,-112.36298990371422,CW_LNODE22A,LOAD,2.0,Arizona
APS,33.44941096751219,-112.36302504294892,CW_LNODER9A,LOAD,2.0,Arizona
SRP,33.15351197628164,-111.4720895581022,CXG_6_UNIT1GNODE,GEN,2.0,Arizona
SRP,33.15351197628164,-111.4722007234918,CXG_6_UNIT2GNODE,GEN,2.0,Arizona
SRP,42.8415179999349,-114.90347668260168,CXS_6_SOLAR1GNODE,GEN,12.0,Idaho
SRP,42.84142831225218,-114.90347668277924,CXS_6_SOLAR2GNODE,GEN,12.0,Idaho
SRP,42.84136489354303,-114.90356317415228,CXS_6_SOLAR3GNODE,GEN,12.0,Idaho
APS,33.583507,-111.885166,CX_LNODE17A,LOAD,2.0,Arizona
APS,33.58350699995322,-111.88505818767902,CX_LNODE18A,LOAD,2.0,Arizona
APS,33.583417183610536,-111.88505818779124,CX_LNODE21A,LOAD,2.0,Arizona
APS,33.5833536739083,-111.8851344225584,CX_LNODE22A,LOAD,2.0,Arizona
APS,33.5833384857686,-111.8852406820247,CX_LNODE25A,LOAD,2.0,Arizona
APS,33.58336959379686,-111.8853418211011,CX_LNODE26A,LOAD,2.0,Arizona
APS,33.583435098550744,-111.88541558339206,CX_LNODE30A,LOAD,2.0,Arizona
APS,33.58351998277877,-111.88545081858274,CX_LNODE33A,LOAD,2.0,Arizona
APS,33.58360966498247,-111.8854449285017,CX_LNODE34A,LOAD,2.0,Arizona
APS,33.583691820139684,-111.88540135825896,CX_LNODE36A,LOAD,2.0,Arizona
APS,33.58375717757667,-111.88532740764155,CX_LNODE38A,LOAD,2.0,Arizona
TEPC,31.88126,-111.0985,CYPRUS_LNODEC74,LOAD,2.0,Arizona
APS,32.705277,-114.666041,CY_LNODE10A,LOAD,2.0,Arizona
APS,32.70527699995498,-114.66593451834024,CY_LNODE12A,LOAD,2.0,Arizona
APS,32.70519940396864,-114.66598775921643,CY_LNODE13A,LOAD,2.0,Arizona
APS,32.70519940396864,-114.66609424078356,CY_LNODE14A,LOAD,2.0,Arizona
APS,32.70527699995498,-114.66614748165976,CY_LNODER1A,LOAD,2.0,Arizona
APS,32.705354596008824,-114.66609424087618,CY_LNODER2A,LOAD,2.0,Arizona
APS,32.705354596008824,-114.66598775912382,CY_LNODER5A,LOAD,2.0,Arizona
NWMT,45.203553,-110.897432,DAILY_R_LNODEOAD,LOAD,26.0,Montana
IPCO,42.74005699998377,-114.77608098442671,DALE_LNODE132,LOAD,12.0,Idaho
IPCO,42.74005699998377,-114.77620301557327,DALE_LNODE46A,LOAD,12.0,Idaho
AVA,47.74399999998058,-116.78533298296804,DALTON_1_13_1LNODE,LOAD,12.0,Idaho
AVA,47.74399999998058,-116.78546701703196,DALTON_1_13_2LNODE,LOAD,12.0,Idaho
NWMT,46.01577499998184,-114.17077040975778,DARBY_LNODEMPC,LOAD,26.0,Montana
NWMT,46.01577499998184,-114.17089959024224,DARBY_LNODEREA,LOAD,26.0,Montana
WALC,35.1141,-114.3356,DAVISAZ_LNODEISAZ,LOAD,2.0,Arizona
WALC,35.114099999950035,-114.33548975217334,DAVIS_2_HYDR1GNODE,GEN,2.0,Arizona
WALC,35.11400981632507,-114.33548975229536,DAVIS_2_HYDR2GNODE,GEN,2.0,Arizona
WALC,35.11394604691791,-114.3355677092202,DAVIS_2_HYDR3GNODE,GEN,2.0,Arizona
WALC,35.11393079666878,-114.33567636909974,DAVIS_2_HYDR4GNODE,GEN,2.0,Arizona
WALC,35.113962031899355,-114.33577979292296,DAVIS_2_HYDR5GNODE,GEN,2.0,Arizona
TIDC,37.65097224893899,-120.470619527844,DAWSON_6_UNIT1GNODE,GEN,4.0,California
NV,39.229461,-119.563772,DAYTONTP_LNODE22,LOAD,28.0,Nevada
BPAT,45.21790999998239,-123.08629638081068,DAYTON_LNODETON,LOAD,37.0,Oregon
BPAT,45.21790999998239,-123.08642361918932,DAYTO_BP_LNODESS,LOAD,37.0,Oregon
APS,33.883158413000295,-112.1512581892422,DAZ_LNODER3,LOAD,2.0,Arizona
APS,33.88297824690462,-112.15125818947136,DAZ_LNODER4,LOAD,2.0,Arizona
APS,33.88297824690462,-112.15147521052866,DAZ_LNODER5,LOAD,2.0,Arizona
APS,33.883158413000295,-112.1514752107578,DAZ_LNODER6,LOAD,2.0,Arizona
IPCO,43.90399999993132,-116.81987448846398,DBMS_1_DBMSGNODE,GEN,12.0,Idaho
SRP,32.903802459076225,-111.78942467802558,DBN_2_UNIT4GNODE,GEN,2.0,Arizona
SRP,32.903802459076225,-111.78953132197442,DBN_2_UNIT5GNODE,GEN,2.0,Arizona
APS,32.885011,-111.775001,DBN_LNODEBL8,LOAD,2.0,Arizona
SRP,32.90387999995474,-111.78958464404222,DBN_U1GNODE,GEN,2.0,Arizona
SRP,32.90395754090115,-111.7895313220678,DBN_U2GNODE,GEN,2.0,Arizona
SRP,32.90395754090115,-111.7894246779322,DBN_U3GNODE,GEN,2.0,Arizona
APS,32.369571,-112.830228,DBY_GNODEAJO,GEN,2.0,Arizona
APS,33.65208,-111.89276,DD_LNODE10A,LOAD,2.0,Arizona
APS,33.652079999953045,-111.8926520307938,DD_LNODE12A,LOAD,2.0,Arizona
APS,33.651990124455104,-111.89265203090652,DD_LNODE13A,LOAD,2.0,Arizona
APS,33.65192657292396,-111.89272837660803,DD_LNODE18A,LOAD,2.0,Arizona
APS,33.65191137478094,-111.89283479069924,DD_LNODE20A,LOAD,2.0,Arizona
APS,33.65194250329737,-111.89293607694974,DD_LNODER1A,LOAD,2.0,Arizona
APS,33.65200805119389,-111.8930099465776,DD_LNODER2A,LOAD,2.0,Arizona
APS,33.652092991328495,-111.89304523304229,DD_LNODER4A,LOAD,2.0,Arizona
APS,33.65218273259916,-111.89303933439112,DD_LNODER5A,LOAD,2.0,Arizona
APS,33.65226494186606,-111.89299570074682,DD_LNODER9A,LOAD,2.0,Arizona
AVA,46.8012,-116.5129,DEARY_1_1LNODE,LOAD,12.0,Idaho
NV,36.18586271999461,-115.043238,DEBUONO_LNODE-1,LOAD,28.0,Nevada
NV,36.18578213998878,-115.0431803584618,DEBUONO_LNODEBK2,LOAD,28.0,Nevada
NV,36.18578213998878,-115.0432956415382,DEBUONO_LNODEBK3,LOAD,28.0,Nevada
NV,36.11414153046898,-115.2135991735636,DECATUR_LNODE-3,LOAD,28.0,Nevada
NV,36.11396246942898,-115.2135991738163,DECATUR_LNODE-4,LOAD,28.0,Nevada
NV,36.11396246942898,-115.21382082618368,DECATUR_LNODE-5,LOAD,28.0,Nevada
NV,36.11414153046898,-115.2138208264364,DECATUR_LNODE-7,LOAD,28.0,Nevada
BPAT,48.50692556182347,-122.8045778182448,DECAT_BP_LNODEATR,LOAD,47.0,Washington
BPAT,48.50674643801824,-122.8045778187226,DECAT_BP_LNODEELY,LOAD,47.0,Washington
BPAT,48.50674643801824,-122.8048481812774,DECAT_BP_LNODEHER,LOAD,47.0,Washington
BPAT,48.50692556182347,-122.8048481817552,DECAT_BP_LNODETUR,LOAD,47.0,Washington
PSE,47.033056,-122.924167,DEC_LNODEXF1,LOAD,47.0,Washington
NV,41.02890799998454,-116.43474007969976,DEEMINE_LNODE43,LOAD,28.0,Nevada
NV,41.02890799998454,-116.43485992030024,DEEMINE_LNODEDN,LOAD,28.0,Nevada
TPWR,47.282200414335286,-122.52102672167013,DEFIANCE_FDR1LNODE,LOAD,47.0,Washington
TPWR,47.28201958551016,-122.52102672212564,DEFIANCE_FDR2LNODE,LOAD,47.0,Washington
TPWR,47.28201958551016,-122.52129327787434,DEFIANCE_FDR3LNODE,LOAD,47.0,Washington
TPWR,47.282200414335286,-122.52129327832988,DEFIANCE_FDR4LNODE,LOAD,47.0,Washington
IPCO,43.005154128283664,-116.83071846247336,DELA_LNODE061,LOAD,12.0,Idaho
IPCO,43.005154128283664,-116.83084127752664,DELA_LNODE062,LOAD,12.0,Idaho
